Bolton Clarke Inverpine,54 OGG Road,,MURRUMBA DOWNS,QLD,4503,Cabool,Residential,94,,,RSL Care RDNS Limited,Charitable,Major Cities of Australia,-27.26289456,153.0106746,5883016.59
Blue Care Lowood Glenwood Aged Care Facility,49 Main Street,,LOWOOD,QLD,4311,West Moreton,Residential,30,,,The Uniting Church in Australia Property Trust (Q.),Religious,Inner Regional Australia,-27.45958683,152.5796443,2343337.81
Bolton Clarke Rowes Bay,9 Havana Street,,ROWES BAY,QLD,4810,Northern,Residential,102,,,RSL Care RDNS Limited,Charitable,Outer Regional Australia,-19.23703373,146.7856492,7629678.43
Tarcoola Hostel,Lot 205 Sara Street,,TARA,QLD,4421,Darling Downs,Residential,33,,,Western Downs Regional Council,Local Government,Outer Regional Australia,-27.27502162,150.4572056,1887204.21
Bindaree Care Centre,1 Beacon Avenue,,BOYNE ISLAND,QLD,4680,Fitzroy,Residential,40,,,Sundale Ltd,Community Based,Inner Regional Australia,-23.940655,151.3518615,3059644.9
Bolton Clarke Chelsea,110 Tooley Street,,MARYBOROUGH,QLD,4650,Wide Bay,Residential,91,,,RSL Care RDNS Limited,Charitable,Inner Regional Australia,-25.53378236,152.6927939,6184992.27
Keperra Sanctuary Hostel,998 Samford Road,,KEPERRA,QLD,4054,Brisbane North,Residential,49,,,Allity Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.41683333,152.9544181,3064954.92
Southport Lodge,37 Jimmieson Avenue,,SOUTHPORT,QLD,4215,South Coast,Residential,36,,,Planlow Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.95364041,153.3958648,2274436.22
Hill View House - Ashmore,135 Cotlew Street,,ASHMORE,QLD,4214,South Coast,Residential,40,,,Hill View Aged Care Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.9862105,153.386417,2049952.28
Bolton Clarke Cunningham Villas,82 Soldiers Road,,BOWEN,QLD,4805,Northern,Residential,51,,,RSL Care RDNS Limited,Charitable,Outer Regional Australia,-19.99403567,148.2436009,4024859.38
Northridge Salem,44 Holberton Street,,ROCKVILLE,QLD,4350,Darling Downs,Residential,42,,,Lutheran Church of Australia - Queensland District,Religious,Inner Regional Australia,-27.53739028,151.937644,2854664.64
McAuley Place,263 Agnes Street,,ROCKHAMPTON,QLD,4700,Fitzroy,Residential,31,,,Mercy Health and Aged Care Central Queensland Limited,Religious,Inner Regional Australia,-23.39232726,150.4953721,2104074.57
Estia Health Mount Coolum,15 Suncoast Beach Drive,,MOUNT COOLUM,QLD,4573,Sunshine Coast,Residential,120,,,Estia Investments Pty Ltd,Private Incorporated Body,Major Cities of Australia,-26.56717083,153.0910222,8551954.25
Blue Care Tallebudgera Talleyhaven Aged Care Facility,54 Dudgeon Drive,,TALLEBUDGERA,QLD,4228,South Coast,Residential,60,,,The Uniting Church in Australia Property Trust (Q.),Religious,Major Cities of Australia,-28.15934967,153.4313783,4364584.01
Kaloma Home for the Aged,16 Gough Street,,GOONDIWINDI,QLD,4390,Darling Downs,Residential,80,,,Kaloma Home for the Aged Limited,Community Based,Outer Regional Australia,-28.53561681,150.3051598,4640587.56
St Vincent's Care Services Southport,32 Bauer Street,,SOUTHPORT,QLD,4215,South Coast,Residential,94,,,St Vincent's Care Services Ltd.,Religious,Major Cities of Australia,-27.97644935,153.4148352,7236511.62
Nareeba Moopi Moopi Pa Aged Care Hostel,28 Dickson Way,,DUNWICH,QLD,4183,Brisbane South,Residential,14,,,North Stradbroke Island Aboriginal & Islanders Housing Co-Operative Society Ltd,Community Based,Remote Australia,-27.49185813,153.4084691,757119.29
Leinster Place,3 Pearce Street,,PARK AVENUE,QLD,4701,Fitzroy,Residential,80,,,Mercy Health and Aged Care Central Queensland Limited,Religious,Inner Regional Australia,-23.3517741,150.5212288,5999155.17
Residency by Dillons Tin Can Bay,26 Coral Trout Drive,,TIN CAN BAY,QLD,4580,Sunshine Coast,Residential,20,,,Jacqueline Elizabeth Dillon Business Pty Ltd,Private Incorporated Body,Inner Regional Australia,-25.91996002,153.0043488,1775307.07
Paradise Lakes Care Centre,360 Oxley Drive,,RUNAWAY BAY,QLD,4216,South Coast,Residential,48,,,Linbrell Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.90881252,153.3873901,3400396.43
Regis Maroochydore,33 Allora Drive,,MAROOCHYDORE,QLD,4558,Sunshine Coast,Residential,68,,,Regis Group Pty Ltd,Private Incorporated Body,Major Cities of Australia,-26.66065,153.071098,5175643.09
Arcare Helensvale St James,40-44 Helensvale Road,,HELENSVALE,QLD,4212,South Coast,Residential,70,,,Arcare Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.90076065,153.3198395,5439374.53
Churches of Christ Care Fair Haven Aged Care Service Hervey Bay,130  PANTLINS LANE,,URRAWEEN,QLD,4655,Wide Bay,Residential,78,,,Churches of Christ in Queensland,Religious,Inner Regional Australia,-25.29414362,152.8135764,5334672.16
Bolton Clarke Westhaven,55 Arabian Road,,HARRISTOWN,QLD,4350,Darling Downs,Residential,80,,,RSL Care RDNS Limited,Charitable,Inner Regional Australia,-27.58828126,151.9234472,6213065.45
Bolton Clarke Baycrest,99 Doolong Road,,KAWUNGAN,QLD,4655,Wide Bay,Residential,101,,,RSL Care RDNS Limited,Charitable,Inner Regional Australia,-25.31035709,152.8438416,7036341.35
Blue Care Maleny Erowal Aged Care Facility,1274 Landsborough-Maleny Road,,MALENY,QLD,4552,Sunshine Coast,Residential,82,,,The Uniting Church in Australia Property Trust (Q.),Religious,Inner Regional Australia,-26.76624221,152.8623262,6773718.1
Waroona Multipurpose Centre,72 King Street,,CHARLEVILLE,QLD,4470,South West,Residential,45,,,Queensland Health,State Government,Very Remote Australia,-26.400983,146.252129,2982211.72
Resthaven On Quarry,10 Sands Terrace,,NORTH MACKAY,QLD,4740,Mackay,Residential,63,,,Resthaven Age Care Facility Pty Ltd,Private Incorporated Body,Inner Regional Australia,-21.11698485,149.1816584,4305562.12
Milton House,67 -69 Marian Street,,MILES,QLD,4415,Darling Downs,Residential,14,,,Queensland Health,State Government,Outer Regional Australia,-26.65808632,150.1908151,858851.44
Regis Wynnum,261 Preston Road,,WYNNUM WEST,QLD,4178,Brisbane South,Residential,98,,,Regis Group Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.45308999,153.1626014,5756157.49
TriCare Upper Mt Gravatt Aged Care Residence,20 Agay Street,,MOUNT GRAVATT,QLD,4122,Brisbane South,Residential,80,,,TriCare Agay St Aged Care Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.55048168,153.0842006,5242143.46
Regis Sippy Downs,94 University Way,,SIPPY DOWNS,QLD,4556,Sunshine Coast,Residential,100,,,Regis Group Pty Ltd,Private Incorporated Body,Major Cities of Australia,-26.72290465,153.0566334,7395242.7
Wisteria Lodge,Melody Park Retirement Resort,261 Gilston Road,NERANG,QLD,4211,South Coast,Residential,40,,,Seventh-Day Adventist Aged Care (South Queensland) Ltd,Charitable,Major Cities of Australia,-28.00853418,153.3175331,2970568.13
Forest Lake Lodge,12 Tewantin Way,,FOREST LAKE,QLD,4078,Brisbane South,Residential,151,,,Lollies Management Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.6099769,152.9539656,10590146.23
Regis Birkdale,25 Macgregor Drive,,BIRKDALE,QLD,4159,Brisbane South,Residential,70,,,Regis Group Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.49256919,153.2267643,5185147.51
Sir James Terrace,11 Stamp Street,,DECEPTION BAY,QLD,4508,Cabool,Residential,77,,,SJT Aged Care Services Pty Limited,Private Incorporated Body,Major Cities of Australia,-27.18855331,153.0168891,4367555.66
Morayfield Grove Care Community,69-71 Caboolture River Road,,MORAYFIELD,QLD,4506,Cabool,Residential,99,,,DPG Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.10412225,152.940609,7057292.69
PM Aged Care,1929 Gympie Road,,BALD HILLS,QLD,4036,Brisbane North,Residential,51,,,Panaghia Myrtidiotissa Limited,Private Incorporated Body,Major Cities of Australia,-27.3307315,153.0098368,2775458.35
Marebello,537 Cleveland-Redland Bay Road,,VICTORIA POINT,QLD,4165,Brisbane South,Residential,138,,,Queensland Rehabilitation Services Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.59285425,153.2823012,10383942.26
Glenella Care,35 Davey Street,,GLENELLA,QLD,4740,Mackay,Residential,108,,,Annimaci Pty Ltd,Private Incorporated Body,Inner Regional Australia,-21.11643236,149.1453108,8071170.05
Mandalay Retreat,149 Wellington Street,,CLEVELAND,QLD,4163,Brisbane South,Residential,109,,,Senjah Pty. Ltd.,Private Incorporated Body,Major Cities of Australia,-27.53582816,153.2549814,5788594.22
Arcare Sanctuary Manors,38-56 Caseys Road,,HOPE ISLAND,QLD,4212,South Coast,Residential,39,,,Arcare Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.86180652,153.3538575,2666575.55
Regis Gatton,22 Dawson Drive,,GATTON,QLD,4343,Darling Downs,Residential,60,,,Regis Group Pty Ltd,Private Incorporated Body,Inner Regional Australia,-27.56617152,152.2818939,5112763.31
Arcare Eight Mile Plains,549 Warrigal Road,,EIGHT MILE PLAINS,QLD,4113,Brisbane South,Residential,119,,,K & M Healthcare Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.57648033,153.0879867,8633527.78
Bolton Clarke Fairways,59 Hanbury Street,,NORTH BUNDABERG,QLD,4670,Wide Bay,Residential,113,,,RSL Care RDNS Limited,Charitable,Inner Regional Australia,-24.85923518,152.3234803,7889305.45
Wellington Park Private Care,16 Balmoral Street,,WELLINGTON POINT,QLD,4160,Brisbane South,Residential,94,,,Superior Care Group Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.51283369,153.2324146,6244450.86
Bethesda Caring Centre,29 Grace Street,,CORINDA,QLD,4075,Brisbane South,Residential,75,,,The Uniting Church in Australia Property Trust (Q.),Religious,Major Cities of Australia,-27.54181375,152.9759213,5806646.72
Brighton Health Campus (Gannet House),449 Hornibrook Highway,,BRIGHTON,QLD,4017,Brisbane North,Residential,40,,,Queensland Health,State Government,Major Cities of Australia,-27.290233,153.062322,2307883.19
Eventide Charters Towers,54 Dalrymple Road,,RICHMOND HILL,QLD,4820,Northern,Residential,110,,,Queensland Health,State Government,Outer Regional Australia,-20.06452004,146.2567499,6739540.12
Eventide Home Rockhampton,Cnr North St & Campbell Street,,ROCKHAMPTON,QLD,4700,Fitzroy,Residential,80,,,Queensland Health,State Government,Inner Regional Australia,-23.372525,150.500363,5262918.49
Mt Lofty Nursing Home,Rifle Range Road,,TOOWOOMBA,QLD,4350,Darling Downs,Residential,40,,,Queensland Health,State Government,Inner Regional Australia,-27.53550597,151.9758252,2065860.48
St Vincent's Care Services Toowoomba - Nursing Home,227 Spring Street,,TOOWOOMBA,QLD,4350,Darling Downs,Residential,88,,,St Vincent's Care Services Ltd.,Religious,Inner Regional Australia,-27.59949066,151.9533948,5543263.2
Parkview,930 Gympie Road,,CHERMSIDE,QLD,4032,Brisbane North,Residential,145,,,The Uniting Church in Australia Property Trust (Q.),Religious,Major Cities of Australia,-27.38332878,153.0267582,10217328.21
Cooinda House,52 George Street,,KIPPA-RING,QLD,4021,Cabool,Residential,60,,,Queensland Health,State Government,Major Cities of Australia,-27.22988332,153.0966336,3610478.17
Blue Care Gracemere Aged Care Facility,27 Conaghan Street,,GRACEMERE,QLD,4702,Fitzroy,Residential,69,,,The Uniting Church in Australia Property Trust (Q.),Religious,Inner Regional Australia,-23.44557753,150.4591953,4648022.76
Yaralla Place,Yaralla Street,,MARYBOROUGH,QLD,4650,Wide Bay,Residential,96,,,Apollo Care Operations Pty Ltd,Private Incorporated Body,Inner Regional Australia,-25.52263105,152.6919717,6499835.84
Westhaven Nursing Home,197 MCDowall Street,,ROMA,QLD,4455,South West,Residential,40,,,Queensland Health,State Government,Outer Regional Australia,-26.57106609,148.7850962,1847266.36
Karingal Nursing Home,1 Hospital Road,,DALBY,QLD,4405,Darling Downs,Residential,80,,,Queensland Health,State Government,Inner Regional Australia,-27.17427083,151.2715393,4412974.68
Forest View Residential Care Facility,78 Bramston Street,,WONDAI,QLD,4606,Wide Bay,Residential,46,,,Queensland Health,State Government,Outer Regional Australia,-26.32176343,151.8792691,2765591.94
Parklands Residential Aged Care Facility,138 Thuringowa Drive,,THURINGOWA CENTRAL,QLD,4817,Northern,Residential,70,,,Queensland Health,State Government,Outer Regional Australia,-19.30422921,146.7320234,4475124.29
North Rockhampton Nursing Centre,Norman Road,,NORMAN GARDENS,QLD,4701,Fitzroy,Residential,100,,,Queensland Health,State Government,Inner Regional Australia,-23.31402587,150.5371704,6046480.66
Dr E A F McDonald Nursing Home,2-6 Beale Street,,OAKEY,QLD,4401,Darling Downs,Residential,71,,,Queensland Health,State Government,Inner Regional Australia,-27.42742986,151.7195839,3453648.01
Glenbrook,4 Jack Street,,NAMBOUR,QLD,4560,Sunshine Coast,Residential,28,,,Queensland Health,State Government,Major Cities of Australia,-26.6158611,152.9432477,1608496.06
Regis Ayr North,9 A-27 A Chippendale Street,,AYR,QLD,4807,Northern,Residential,40,,,Regis Aged Care Pty Ltd,Private Incorporated Body,Outer Regional Australia,-19.56558951,147.4084873,2912523.81
Tully & District Nursing Home,13 Bryant Street,,TULLY,QLD,4854,Far North,Residential,72,,,Tully Nursing Home Inc,Community Based,Outer Regional Australia,-17.92506874,145.9230347,3185519.68
Kadimah Nursing Home,Cedar Street,,KILLARNEY,QLD,4373,Darling Downs,Residential,26,,,Killarney Memorial Aged Care Ltd,Community Based,Outer Regional Australia,-28.34701324,152.2970492,1521641.81
Blue Care Flinders View Nowlanvil Aged Care Facility,205-215 Ripley Road,,FLINDERS VIEW,QLD,4305,West Moreton,Residential,116,,,The Uniting Church in Australia Property Trust (Q.),Religious,Major Cities of Australia,-27.64808547,152.7727545,8581427.73
TriCare Cypress Gardens Aged Care Residence,Gooding Drive,,CLEAR ISLAND WATERS,QLD,4226,South Coast,Residential,166,,,Tricare (Country) Pty Ltd,Private Incorporated Body,Major Cities of Australia,-28.03224557,153.3927487,10859772.83
Peninsula Aged Care Service,111 George Street,,KIPPA-RING,QLD,4021,Cabool,Residential,80,,,Beaumont Care (Holdings) Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.23011222,153.0912109,4750277.92
The Oaks Residential Aged Care Facility,56 Locke Street,,WARWICK,QLD,4370,Darling Downs,Residential,40,,,Queensland Health,State Government,Inner Regional Australia,-28.22437521,152.0179286,2345403.4
BallyCara Aged Care,Oyster Point Esplanade,,SCARBOROUGH,QLD,4020,Cabool,Residential,120,,,Ballycara Limited,Charitable,Major Cities of Australia,-27.20595805,153.1015548,5627664.13
Immanuel Gardens,10 Magnetic Drive,,BUDERIM,QLD,4556,Sunshine Coast,Residential,85,,,Lutheran Church of Australia - Queensland District,Religious,Major Cities of Australia,-26.67693477,153.081965,5132898.88
Jimbelunga Nursing Centre,259 River Hills Road,,EAGLEBY,QLD,4207,Logan River Valley,Residential,74,,,Aboriginal and Torres Strait Islander Community Health Service Brisbane Limited,Community Based,Major Cities of Australia,-27.70549177,153.225814,4901777.26
TriCare Stafford Lakes Aged Care Residence,682 Rode Road,,CHERMSIDE WEST,QLD,4032,Brisbane North,Residential,144,,,Tricare (Chermside) Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.39364905,153.0175237,9463328.3
TriCare Kawana Waters Aged Care Residence,3  RIVERAINE AVENUE,,WARANA,QLD,4575,Sunshine Coast,Residential,162,,,Tricare (Kawana Waters) Pty Ltd,Private Incorporated Body,Major Cities of Australia,-26.71348178,153.1289123,9797408.95
Blue Care Gympie Grevillea Gardens Aged Care Facility,23 Ramsay Road,,GYMPIE,QLD,4570,Sunshine Coast,Residential,61,,,The Uniting Church in Australia Property Trust (Q.),Religious,Inner Regional Australia,-26.20361269,152.6503096,4683737.47
Janoah Gardens,11 Audell Street,,MANLY WEST,QLD,4179,Brisbane South,Residential,36,,,Bethany Christian Care,Religious,Major Cities of Australia,-27.468696,153.169357,2300755.77
Bethany,75 Ward Street,,THE RANGE,QLD,4700,Fitzroy,Residential,116,,,Mercy Health and Aged Care Central Queensland Limited,Religious,Inner Regional Australia,-23.39759269,150.4950981,8318754.62
The Brodribb Home,13 Goggs Street,,TOOWOOMBA,QLD,4350,Darling Downs,Residential,99,,,Brodribb Home Incorporated,Community Based,Inner Regional Australia,-27.56476761,151.9441953,5882311.83
Estia Health Albany Creek,55 Faheys Road West,,ALBANY CREEK,QLD,4035,Cabool,Residential,71,,,Estia Investments Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.35006496,152.9656548,5433694.58
Rosalie Nursing Care Centre,18 Howard Street,,PADDINGTON,QLD,4064,Brisbane North,Residential,40,,,Alzheimer's Association of Queensland Inc,Charitable,Major Cities of Australia,-27.46805504,152.997321,2338657.93
Francis Of Assisi Home,Dupuy Street,,MACKAY,QLD,4740,Mackay,Residential,148,,,The Corporation of the Franciscan Sisters of the Heart of Jesus (QLD),Religious,Inner Regional Australia,-21.15450457,149.1635819,10058649.62
Blue Care Toowoomba Residential Aged Care Facility,256 Stenner Street,,TOOWOOMBA,QLD,4350,Darling Downs,Residential,114,,,The Uniting Church in Australia Property Trust (Q.),Religious,Inner Regional Australia,-27.59640208,151.9714589,7154850.65
Bolton Clarke Carrington,16 Blairmount Street,,PARKINSON,QLD,4115,Brisbane South,Residential,100,,,RSL Care RDNS Limited,Charitable,Major Cities of Australia,-27.62783614,153.0237323,7241482.28
Mt Kooyong Convalescent Home,62 Mount Kooyong Road,,JULATTEN,QLD,4871,Far North,Residential,28,,,Adermina Pty Ltd,Private Incorporated Body,Outer Regional Australia,-16.5953513,145.3364375,3714392.7
Regis Yeronga,Cansdale Street,,YERONGA,QLD,4104,Brisbane South,Residential,100,,,Regis Group Pty Ltd,Private Incorporated Body,Major Cities of Australia,-27.51090214,153.0157088,6240012.8
Churches of Christ Care Clive Burdeu Aged Care Service Hillcrest,46 Middle Road,,HILLCREST,QLD,4118,Logan River Valley,Residential,72,,,Churches of Christ in Queensland,Religious,Major Cities of Australia,-27.67610964,153.0274912,5366911.58
